tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
4872,AppleSupport,False,Wed Nov 01 12:37:25 +0000 2017,"@116853 Thanks for letting us know. We'd like to take a further look into this. Please send us a DM, and we'll continue there. https://t.co/GDrqU22YpT",,4870.0
4871,116853,True,Tue Oct 31 23:22:50 +0000 2017,Really considering getting a new kind of phone since my iPhone dies with 90% while using my camera 😤 @115858 @AppleSupport @318,4869,
4873,AppleSupport,False,Tue Oct 31 23:27:00 +0000 2017,@116854 Let's investigate this together. Does this only occur when using specific apps or website?,4874,4875.0
4874,116854,True,Tue Oct 31 23:28:25 +0000 2017,@AppleSupport I can’t say for sure. It started with iOS 11. Only does it when I have to enter credit card info. Not sure if it’s every site.,,4873.0
4875,116854,True,Tue Oct 31 23:21:57 +0000 2017,Come on @AppleSupport #ios11.1  Same bug as before. Numbers disappear when entering info. Video below. #iosproblems https://t.co/eKirAn2Mam,4873,
4876,AppleSupport,False,Tue Oct 31 23:24:52 +0000 2017,@116855 We're glad to hear that resolved the issue. Don't hesitate to reach out to us if you have any questions. Take care.,,4877.0
4877,116855,True,Tue Oct 31 22:58:23 +0000 2017,@AppleSupport Restarting does resolve the issue. Thanks.,4876,4878.0
4878,AppleSupport,False,Tue Oct 31 21:41:00 +0000 2017,@116855 We want to help. Does restarting help at all? DM us which iOS version you're on and we'll continue support there. https://t.co/GDrqU22YpT,4877,4879.0
4879,116855,True,Tue Oct 31 21:36:19 +0000 2017,@AppleSupport I can’t download songs. Progress icon keeps spinning. On both data + WiFi. Stream works though. Can’t add songs to playlists. https://t.co/x7uUxSqO9u,4878,
4880,AppleSupport,False,Tue Oct 31 23:24:52 +0000 2017,@116856 We're here for you. What is the exact version of the iOS you're running? Check by tapping Settings &gt; General &gt; About.,4881,4882.0
4881,116856,True,Tue Oct 31 23:28:28 +0000 2017,@AppleSupport iOS 11.1,4883,4880.0
4883,AppleSupport,False,Tue Oct 31 23:37:00 +0000 2017,@116856 Are all of your apps updated as well?,"4884,4885",4881.0
4884,116856,True,Tue Oct 31 23:40:21 +0000 2017,@AppleSupport It,4886,4883.0
4886,AppleSupport,False,Tue Oct 31 23:55:00 +0000 2017,@116856 We'd be happy to look into this with you further. DM us using the link below and we'll go from there. https://t.co/GDrqU22YpT,,4884.0
4885,116856,True,Tue Oct 31 23:40:14 +0000 2017,"@AppleSupport Yes, and I️t happens in iMessage as well.",,4883.0
4882,116856,True,Tue Oct 31 23:13:13 +0000 2017,@AppleSupport tell me why I️’I’ve updated my phone twice and I️ can’t type letter I️ without getting a letter A and a question mark,4880,
4887,AppleSupport,False,Tue Oct 31 23:23:32 +0000 2017,@116857 We know how important it is to be able to view your photos. Are you able to see older photos on your iPhone?,"4888,4889",4890.0
4888,116857,True,Wed Nov 01 09:00:09 +0000 2017,"@AppleSupport Yes, it’s just the newer ones... I’ve got plenty of storage space left though...",,4887.0
4889,116857,True,Wed Nov 01 09:02:33 +0000 2017,@AppleSupport And the new ones tauntingly pretend they are saved- it’s just when I click on them or try to send them that the grey screen shows,4891,4887.0
4891,AppleSupport,False,Wed Nov 01 13:28:00 +0000 2017,"@116857 We appreciate those details. For more help with Photos, please reach out to our Photos experts here: https://t.co/IBIY3vMgPj",,4889.0
4890,116857,True,Tue Oct 31 23:16:12 +0000 2017,"@AppleSupport whenever I try to see the photos that I’ve just taken my #iphone6 shows me this. I’ve reset it, I’ve restored it... help? https://t.co/8tQy27WvMe",4887,
4892,AppleSupport,False,Tue Oct 31 23:23:00 +0000 2017,@116858 We're here to help. Send us a DM with the iOS version number you're on. We'll follow up there. https://t.co/GDrqU22YpT,,4893.0
4894,AppleSupport,False,Tue Oct 31 23:22:28 +0000 2017,"@116859 Let’s work together on this behavior. How long has this been happening? Also, which device are you using?",4895,4896.0
4895,116859,True,Tue Oct 31 23:24:03 +0000 2017,@AppleSupport iPhone 7 and it literally just started today.,4897,4894.0
4897,116859,True,Tue Oct 31 23:24:21 +0000 2017,@AppleSupport AFTER I️ updated my phone.,4898,4895.0
4898,AppleSupport,False,Tue Oct 31 23:32:28 +0000 2017,@116859 Does that continue after restarting your iPhone? Do you have any other iOS devices or a Mac computer? Let us know in DM. https://t.co/GDrqU22YpT,,4897.0
4896,116859,True,Tue Oct 31 23:08:51 +0000 2017,@AppleSupport please make this stop!!! https://t.co/YoyrO8iZKe,4894,
4899,AppleSupport,False,Tue Oct 31 23:21:24 +0000 2017,@116860 We want to make sure you have a working battery. Have you had a chance to update to the latest 11.1?,4900,4901.0
4900,116861,True,Thu Nov 02 07:29:20 +0000 2017,@AppleSupport @116860 I have and my battery life has become even worse,4902,4899.0
4902,AppleSupport,False,Thu Nov 02 13:58:00 +0000 2017,@116861 Let's look into this further in DM. https://t.co/GDrqU22YpT,,4900.0
4901,116860,True,Tue Oct 31 23:13:35 +0000 2017,Please fix the battery issues in Ios 11! @AppleSupport @115858,"4899,4903",
4904,AppleSupport,False,Tue Oct 31 23:18:26 +0000 2017,@116855 We'd like to have you backup and update your iPhone to iOS 11.1 and let us know if that helps: https://t.co/ahjigcvFRG,4905,4906.0
4905,116855,True,Tue Oct 31 23:21:45 +0000 2017,@AppleSupport I've updated to iOS 11.1 just now. I shall check out these WiFi hotspots tomorrow and later in the week.,4907,4904.0
4907,AppleSupport,False,Tue Oct 31 23:34:00 +0000 2017,@116855 Sounds good. Let us know the results in DM and we'll continue working with you there. Thanks again. https://t.co/GDrqU22YpT,,4905.0
4906,116855,True,Tue Oct 31 23:06:38 +0000 2017,@AppleSupport The ‘Overlapping url over TIME on Free WiFi hotspots’ remains. v11.0.3. Not a WiFi problem; two different hotspots shown. https://t.co/81ifcrDUeS,4904,
4908,AppleSupport,False,Tue Oct 31 23:17:24 +0000 2017,@116862 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj.,,4909.0
4909,116862,True,Tue Oct 31 23:11:05 +0000 2017,"コレは本当に困る、ゲームも出来なくなったしアップデートしなきゃ良かった´д` ;
@AppleSupport @115858 → 「バッテリーの減りが激しい」という問題に関しても同様）。 https://t.co/bGQly6cE2O",4908,
4910,AppleSupport,False,Tue Oct 31 23:16:27 +0000 2017,"@116863 We want your Apple Watch to keep up with you at the gym. To begin, which watchOS is installed?",4911,4912.0
4911,116863,True,Wed Nov 01 14:20:44 +0000 2017,@AppleSupport Running 4.0 . 4.1 showed up as an update this morning. Installing it as I type.  All was fine re: battery prior to 4.0 fingers crossed!,,4910.0
4912,116863,True,Tue Oct 31 23:09:18 +0000 2017,Series1 #Applewatch would consistently get 18 hrs + per charge prior to last update. Now 12-13 hrs max.Died @ gym 2nite. Wtf @AppleSupport ?,"4910,4913",
4914,AppleSupport,False,Tue Oct 31 23:15:00 +0000 2017,@116864 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,,4915.0
4916,AppleSupport,False,Tue Oct 31 23:15:00 +0000 2017,@116865 We'd like to help. What iOS version are you on?,,4917.0
4917,116865,True,Tue Oct 31 23:03:40 +0000 2017,.@AppleSupport why my iPhone keep dying at 30% quit playing games I'm not getting no new damn phone or iPhone x,4916,
5807,AppleSupport,False,Tue Oct 31 23:43:32 +0000 2017,@117096 Thank you for reaching out. We've received your DM and will continue working with you there.,,5808.0
5809,AppleSupport,False,Tue Oct 31 23:43:01 +0000 2017,"@117097 Got it. We recommend updating your Watch OS, then testing to see if the issue persists. If the problem continues, reach back out.",,5810.0
5810,117097,True,Tue Oct 31 23:34:04 +0000 2017,@AppleSupport No,5809,5811.0
5811,AppleSupport,False,Tue Oct 31 21:17:00 +0000 2017,@117097 Got it. Have you updated your Apple Watch to 4.1 yet?,5810,5812.0
5812,117097,True,Tue Oct 31 21:09:27 +0000 2017,@AppleSupport just updated my 7 plus to 11.1 but I can’t see the new emojis on my watch. Pls help.,5811,
5813,AppleSupport,False,Tue Oct 31 23:42:00 +0000 2017,@117098 Does this issue happen with all applications or only some?  Let us know in DM. https://t.co/GDrqU22YpT,,5814.0
5814,117098,True,Tue Oct 31 23:32:55 +0000 2017,@AppleSupport ok cool,5813,5815.0
5815,AppleSupport,False,Tue Oct 31 23:18:00 +0000 2017,@117098 We'd be happy to look into this with you more in detail.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,5814,5816.0
5816,117098,True,Tue Oct 31 23:11:02 +0000 2017,I️ &lt;— wtf is going on @AppleSupport,5815,
5817,AppleSupport,False,Tue Oct 31 23:42:00 +0000 2017,@117099 We'd be happy to help. Check out this link to for more information: https://t.co/hSnkM7JIIS,5818,5819.0
5818,117099,True,Wed Nov 01 02:01:37 +0000 2017,"@AppleSupport As always, thank you!!!",,5817.0
5819,117099,True,Tue Oct 31 23:36:21 +0000 2017,@AppleSupport I can’t change lock screen anymore from ‘wallpaper’ in settings. How do I do it now?,5817,
5820,AppleSupport,False,Tue Oct 31 23:41:29 +0000 2017,@117100 Getting the expected performance from your iPhone is very important to us. Let us know the exact iOS version to get started.,,5821.0
5821,117100,True,Tue Oct 31 23:28:41 +0000 2017,"Dear @AppleSupport this new update sucks ,I have too many problems with my phone now ! Blurry screen , black screen , frozen phone !",5820,
5822,AppleSupport,False,Tue Oct 31 23:39:28 +0000 2017,@117101 Let’s work together on this. How long has this been happening? Do you experience similar behavior with Siri?,,5823.0
5824,AppleSupport,False,Tue Oct 31 23:38:32 +0000 2017,@117102 We'll be happy to take a look into it with you. Please send us a DM with what version of iOS you have. https://t.co/GDrqU22YpT,,5825.0
5825,117102,True,Tue Oct 31 23:33:58 +0000 2017,"@AppleSupport excuse me, can someone explain to me why when I type an “I️” alone I️ get an A and a question mark???????","5824,5826",
5827,AppleSupport,False,Tue Oct 31 23:38:32 +0000 2017,"@117103 Thanks for reaching out. If you're having issues, we'd like to assist. DM us and we'll continue there. https://t.co/GDrqU22YpT",5828,5829.0
5828,117103,True,Wed Nov 01 02:24:07 +0000 2017,"@AppleSupport Cool, just did. Seems every update is just purposefully adding new stuff that is optimized for the latest iPhone. Need update provisioning.",,5827.0
5830,AppleSupport,False,Tue Oct 31 23:38:00 +0000 2017,@117104 Thanks for getting back to us. We apologize but aren't understanding the issue at hand. Please DM us. https://t.co/GDrqU22YpT,,5831.0
5831,117104,True,Tue Oct 31 23:31:26 +0000 2017,@AppleSupport why does my iphone 6 is redémarrer alone !!!!!,5830,5832.0
5832,AppleSupport,False,Tue Oct 31 23:30:29 +0000 2017,@117104 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,5831,5833.0
5833,117104,True,Tue Oct 31 23:24:02 +0000 2017,"sa fait 1h j’ai ios11.1 et mon tel redemarre seul, explication @AppleSupport ?????",5832,
5834,AppleSupport,False,Tue Oct 31 23:37:27 +0000 2017,@117105 We're here to help. Which version of iOS is installed on your device? You'll see this in Settings &gt; General &gt; About.,,5835.0
5835,117105,True,Tue Oct 31 23:24:52 +0000 2017,You dropped an update and I️ still see boxed question marks. Fix this shit @AppleSupport @115858.,5834,
5836,AppleSupport,False,Tue Oct 31 23:37:00 +0000 2017,@117106 We'd like to assist as best we can. Do you mean iOS 11.1 which was released today?,"5837,5838",5839.0
5837,117106,True,Tue Oct 31 23:38:15 +0000 2017,@AppleSupport Yes. Sorry. I️ just watched a video about 11.2 beta. 11.1 When I️ type the letter Eye I️ happens https://t.co/bUBElgADue,5840,5836.0
5840,AppleSupport,False,Tue Oct 31 23:48:52 +0000 2017,"@117106 Have you tried resetting the keyboard dictionary yet? If not, go to Settings &gt; General &gt; Reset &gt; Reset Keyboard Library",5841,5837.0
5841,117106,True,Mon Nov 06 02:13:07 +0000 2017,@AppleSupport Tried I️t and I️t still doesn’t work,5842,5840.0
5842,AppleSupport,False,Mon Nov 06 03:51:51 +0000 2017,@117106 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,5841.0
5838,117106,True,Tue Oct 31 23:42:22 +0000 2017,@AppleSupport When eye type the letter eye a capital A with a box next to it shows up and replaces the letter eye with a question mark in a box.,,5836.0
5839,117106,True,Tue Oct 31 23:32:30 +0000 2017,Just updated to iOS 11.2 and my keyboard is completely screwed up and glitchy now 🤦‍♂️ @115858 @AppleSupport,5836,
5843,AppleSupport,False,Tue Oct 31 23:36:31 +0000 2017,@117107 We'll help in any way we can. Was this on an https://t.co/coj9FJKJWV email account?,5844,5845.0
5844,117107,True,Wed Nov 01 00:09:51 +0000 2017,"@AppleSupport No, virginmedia. Tried twice with completely new mail. One didn’t save, 2nd did though. Very odd.",5846,5843.0
5846,AppleSupport,False,Wed Nov 01 00:18:31 +0000 2017,"@117107 Some accounts may create separate folders for your Drafts. If you're still having trouble, please DM us here: https://t.co/GDrqU22YpT",,5844.0
5845,117107,True,Tue Oct 31 23:25:15 +0000 2017,@AppleSupport Updated iPad Pro to 11.1.  Worked on draft email. None of changes saved. Started new email. Saved but disappeared. Help please,5843,
5847,AppleSupport,False,Tue Oct 31 23:36:30 +0000 2017,"@117108 We are here to help. So we can best isolate the cause, could you verify your exact iOS version? https://t.co/ZTw54HL4Rm",5848,5849.0
5848,117108,True,Wed Nov 01 00:00:17 +0000 2017,@AppleSupport 11.0.3,5850,5847.0
5850,AppleSupport,False,Wed Nov 01 00:13:49 +0000 2017,"@117108 Got it. From here, let's update to iOS version 11.1, then test to see if the issue persists: https://t.co/80YRnjDFDk",,5848.0
5849,117108,True,Tue Oct 31 23:18:58 +0000 2017,I updated to iOS 11 and my iPhone 6 stopped connecting to wi-fi. Already restored the phone and the network connections @AppleSupport,"5851,5847",
5852,AppleSupport,False,Tue Oct 31 23:29:30 +0000 2017,@117109 We'd love to help. Let's work together in DM. https://t.co/GDrqU22YpT,,5853.0
5853,117109,True,Tue Oct 31 23:16:16 +0000 2017,@319 why is my “it “ autocorrecting to I.T?? So annoying! Can’t change in settings either...@AppleSupport,5852,
6482,AppleSupport,False,Mon Oct 09 00:42:28 +0000 2017,@117151 We'd love to take a look into this concern. Is the screen stuck this way have you restarted it? Send us a DM. https://t.co/GDrqU22YpT,,6483.0
6483,117151,True,Mon Oct 09 00:07:26 +0000 2017,Hello @115858 @AppleSupport what’s happening to my screen https://t.co/GTNXT4VoKd,6482,
6553,AppleSupport,False,Mon Oct 09 00:41:00 +0000 2017,@117154 Having access to your Apple ID is important. Did you receive an email with a confirmation of your request? DM us here: https://t.co/GDrqU22YpT,,6554.0
6554,117154,True,Mon Oct 09 00:12:53 +0000 2017,@AppleSupport how long does it take usually for account recovery to get back to you? It’s been about a week now.,6553,
6607,AppleSupport,False,Mon Oct 09 00:30:52 +0000 2017,@117165 Let's see what we can find for you today. Let's meet up in DM to gather some specifics and we'll proceed from there. https://t.co/GDrqU22YpT,,6608.0
6608,117165,True,Mon Oct 09 00:00:42 +0000 2017,@AppleSupport the fact that my laptop that I haven't even had for two years keeps shutting off without warning at 15% is kind of ridiculous.,6607,
6656,AppleSupport,False,Mon Oct 09 00:43:50 +0000 2017,@117177 You won't be able to revert the system to pre-iOS 11 but we can look into the issues. DM us and we'll get started. https://t.co/GDrqU22YpT,,6657.0
